x57 blank naoh,,
Wavelength (nm),Abs,
349,0.09997312725,
348,0.08476934582,
347,0.08565745503,
346,0.0885175541,
345,0.08790807426,
344,0.08781382442,
343,0.08852218837,
342,0.09101046622,
341,0.09064346552,
340,0.09201918542,
339,0.09416478872,
338,0.09382406622,
337,0.09674715251,
336,0.09609862417,
335,0.0993257612,
334,0.09905925393,
333,0.1006711051,
332,0.102952145,
331,0.103793405,
330,0.105480209,
329,0.1067390889,
328,0.1099628061,
327,0.1109066531,
326,0.111063838,
325,0.1146792248,
324,0.1168300733,
323,0.1180698797,
322,0.1203660667,
321,0.1233013496,
320,0.1249060556,
319,0.12764211,
318,0.1310702264,
317,0.1344761997,
316,0.1370861828,
315,0.1406980455,
314,0.1449504346,
313,0.1496402472,
312,0.1533730924,
311,0.156528905,
310,0.1616394967,
309,0.1671271622,
308,0.1744928807,
307,0.1804750711,
306,0.1857410818,
305,0.1935665011,
304,0.2002664506,
303,0.2085025907,
302,0.216076687,
301,0.2248437703,
300,0.2324617803,
299,0.2418445051,
298,0.2507297993,
297,0.2595512867,
296,0.2674480677,
295,0.2767920196,
294,0.2865726352,
293,0.2950074971,
292,0.3046764135,
291,0.3152271509,
290,0.3236137033,
289,0.3316886723,
288,0.3411312699,
287,0.3500304818,
286,0.3576221168,
285,0.3664131463,
284,0.3740443587,
283,0.3821240067,
282,0.3887903392,
281,0.3956331909,
280,0.4024145305,
279,0.4086180627,
278,0.4133603871,
277,0.4191224277,
276,0.4248190224,
275,0.430137068,
274,0.4347595572,
273,0.43894279,
272,0.4443112314,
271,0.4485234916,
270,0.4538915455,
269,0.4588344991,
268,0.4639767408,
267,0.4685444534,
266,0.4741211534,
265,0.4799861908,
264,0.4860235751,
263,0.4924210012,
262,0.4996686876,
261,0.5074437857,
260,0.5144659281,
259,0.522390306,
258,0.5310800672,
257,0.5395380259,
256,0.5479391813,
255,0.5576012731,
254,0.567571044,
253,0.5781183243,
252,0.5888743997,
251,0.6003165841,
250,0.6111540198,
249,0.6217598915,
248,0.6316903234,
247,0.6413840055,
246,0.6515344977,
245,0.6605851054,
244,0.6708174944,
243,0.6793801785,
242,0.6892940402,
241,0.6980835795,
240,0.7068769932,
239,0.714816153,
238,0.7222035527,
237,0.7314757705,
236,0.7403703928,
235,0.7494613528,
234,0.7601910233,
233,0.7715126276,
232,0.7858586907,
231,0.8015284538,
230,0.8214575052,
229,0.8459143043,
228,0.8774937987,
227,0.9168912768,
226,0.9675068259,
225,1.032297015,
224,1.116174698,
223,1.221317291,
222,1.354032993,
221,1.51932013,
220,1.724207044,

x57 blank naoh,
x57 blank naoh
Collection Time: 22/11/2024 9:48:54 AM
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 300
Instrument Version                9.00
Start (nm)                        349.00
Stop (nm)                         220.00
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.000
UV-Vis Data Interval (nm)         1.000
UV-Vis Ave. Time (sec)            0.100
UV-Vis SBW (nm)                   2.0
Beam Mode                         Double
Signal-to-noise Mode              Off
UV Source                         On
Vis Source                        On
Source Changeover (nm)            350.00
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name                E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Date/Time stamp: 14/05/2024 10:46:35 AM
Method Modifications:
Opened E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Saved as E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Opened E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
End Method Modifications
<SBW (nm)> , 2.00
<Energy> , 164.00
<Current Wavelength> , 220.00

